Date_ID,LabID,CRA,Error,DC13,OthMeasures,DateMethod,Material,Species,OthSiteID,OldSiteID,SiteID,IndID,SiteName,SiteContext,SiteType,TmpType,AdminRegion,Country,CaseStudyArea,Disarticulated,Cremation,Longitude,Latitude,LocQual,Source,Comments,Othersources,AnnaComment,aDNAOlalde
222162,OxA-5046,3775,55,-20.63,NA,AMS,bone,Homo sapiens,EUROEVOL S3876,201063,1000108,,Stonehenge,"Beaker Age Burial;as OxA-4886; Burial cut into secondary ditch fill, [4028], (C61.1); Phase 3; ditch burial; Burial cut into secondary ditch fill, [4028], (C61.1)",3K Burial on 3I Henge;tomb,NA,"Wiltshire, England",England,Wessex,No,No,-1.8261,51.1794,B,"CalPal; CL; https://c14.arch.ox.ac.uk/database/db.php; Hedges et al. 1996. Archaeometry 38.2.; Marshall et al. 2012. Stonehenge, Wiltshire. Chronological Modelling (Research Report I-2012).; Bayliss et al. 2015. Radiocarbon Dates - from samples funded by English Heritage between 1993 and 1998; Van Der Linden, M. 2006. Le ph<e9>nom<e8>ne campaniforme dans l<U+0092>Europe du 3<e8>me mill<e9>naire avant notre <e8>re.; Evans 1984; Cleal et al. 1995; Hedges et al. 1996; Marshall, P., Darvill, T., Parker Pearson, M. and Wainwright, G. (2012) Stonehenge, Amesbury, Wiltshire: Chronological Modelling. Portsmouth: English Heritage Research Department, 1-2012. doi:10.5284/1033861","Cleal, R M J et al, 'Stonehenge in its landscape: 20th century excavations' (Engl Heritage Archaeol Rep, 10, 1995), 139, ??? 2, Table 64; Archaeometry, 38, 1996, 401-7; Sample: Evans 78. Material: human femur.; Human bone, right femur. Darvill and Wainwright 2009, 11; Material: human bone (right femur) (M Allen 1994). Initial comment: as OxA-5044. Sample: WA4028, submitted on 14 September 1994 by M Allen. This sample was dated multiple times (BM-1582,OxA-4886,OxA-5044,OxA-5045,OxA-5046).; Archaeometry 38; Weighted mean of 5 dates: 3817 <U+00B1> 27, calibrates to 2300 to 2200 BC (68%); 2410 to 2140 BC (95%) (Cleal et al. 1995).; Human bone, right femur.",NA,NA,NA
216299,BM-1582,3715,70,-21.8,NA,LSC,bone,Homo sapiens,EUROEVOL S3876,201063,1000108,,Stonehenge,"Beaker Age Burial;as OxA-4886; Burial cut into secondary ditch fill, [4028], (C61.1); ditch burial; femur, ditch sediment; Burial cut into secondary ditch fill, [4028], (C61.1); Top of the secondary fill",3I Henge / 3K Beaker burial / 4F Ceremonial site;tomb;henge,NA,"Wiltshire, England",England,Wessex,No,No,-1.8261,51.1794,B,"CalPal; EUROEVOL-Sample:16059; Van Der Linden, M. 2006. Le ph<e9>nom<e8>ne campaniforme dans l<U+0092>Europe du 3<e8>me mill<e9>naire avant notre <e8>re.; Evans 1984; Cleal et al. 1995; Hedges et al. 1996; Wilkinson K. 2011. Molluscs, Regional Review of Environmental Archaeology in Southern England, Environmental Studies Report (Research Department Report Series 52-2011); Marshall, P., Darvill, T., Parker Pearson, M. and Wainwright, G. (2012) Stonehenge, Amesbury, Wiltshire: Chronological Modelling. Portsmouth: English Heritage Research Department, 1-2012. doi:10.5284/1033861; Wilkinson, K. (2011) Regional Review of Environmental Archaeology in the Southern Region: Molluscs . Portsmouth: English Heritage Research Department, 52/2011. doi:10.5284/1033965","Radiocarbon, 24, 1982, 233-4; Proc Prehist Soc, 48, 1982, 75-132 esp 128; Human bone, right femur. Darvill and Wainwright 2009, 10; Needham 1996; Weighted mean of 5 dates: 3817 <U+00B1> 27, calibrates to 2300 to 2200 BC (68%); 2410 to 2140 BC (95%) (Cleal et al. 1995).; Human bone, right femur.; Human femur.",NA,NA,NA
206507,OxA-V-2232-50,3436,30,-20.488,NA,AMS,bone,Homo sapiens,EUROEVOL S3876,201063,1000108,,Stonehenge,[1384] Ditch fill C21,NA,NA,"Wiltshire, England",England,Wessex,Yes,No,-1.8261,51.1794,B,"https://c14.arch.ox.ac.uk/database/db.php; Marshall et al. 2012. Stonehenge, Wiltshire. Chronological Modelling (Research Report I-2012).; Marshall, P., Darvill, T., Parker Pearson, M. and Wainwright, G. (2012) Stonehenge, Amesbury, Wiltshire: Chronological Modelling. Portsmouth: English Heritage Research Department, 1-2012. doi:10.5284/1033861",Sample: S-EVA 3640. Material: human bone collagen.; Human adult ulna. Parker Pearson et al 2009; Radiocarbon determinations rejected for the purposes of modelling the chronology of the monument. Human adult ulna.,NA,NA,NA
211844,SUERC-32160,2995,30,-20.2,DN15:10.7;CN:3.3,NA,bone,Homo sapiens,EUROEVOL S3876,201063,1000108,,Stonehenge,Stonehenge Palisade;Pit [556] one of a series of four features cut into the upper fills of the ditch. Bottom of pit [556]; Pit [556] one of a series of four features cut into the upper fills of the ditch.  On the bottom of pit [556] was the crouched burial of a neonatal infant.; Pit [556] one of a series of four features cut into the upper fills of the ditch. On the bottom of pit [556] was the crouched burial of a neonatal infant.,NA,NA,"Wiltshire, England",England,Wessex,No,No,-1.8261,51.1794,B,"CalPal; Marshall et al. 2012. Stonehenge, Wiltshire. Chronological Modelling (Research Report I-2012).; Marshall, P., Darvill, T., Parker Pearson, M. and Wainwright, G. (2012) Stonehenge, Amesbury, Wiltshire: Chronological Modelling. Portsmouth: English Heritage Research Department, 1-2012. doi:10.5284/1033861","Human bone. Darvill and Wainwright 2009, 10",NA,NA,NA
223792,UB-3820,2468,27,-21.1,NA,LSC (HP),bone,Homo sapiens,EUROEVOL S3876,201063,1000108,,Stonehenge,"Stonehenge Palisade;Burial cut into ditch, C81; Burial cut into ditch (C81); Stonehenge: underpass; Burial cut into ditch (C81)",5F Burial on 3I Henge,NA,"Wiltshire, England",England,Wessex,No,No,-1.8261,51.1794,B,"CalPal; CL; Marshall et al. 2012. Stonehenge, Wiltshire. Chronological Modelling (Research Report I-2012).; Bayliss et al. 2015. Radiocarbon Dates - from samples funded by English Heritage between 1993 and 1998; Marshall, P., Darvill, T., Parker Pearson, M. and Wainwright, G. (2012) Stonehenge, Amesbury, Wiltshire: Chronological Modelling. Portsmouth: English Heritage Research Department, 1-2012. doi:10.5284/1033861","Cleal, R M J et al, 'Stonehenge in its landscape: 20th century excavations' (Engl Heritage Archaeol Rep, 10, 1995), 157, 337, ??? 2, Table 64; Human bone, femur. Darvill and Wainwright 2009, 10; Material: human bone (right femur) (J McKinley). Initial comment: an inhumation cut into the palisade ditch. Sample: PUP 69, submitted on 16 May 1994 by M Allen.; Human bone, femur.",NA,NA,NA
224677,SRR-351,4190,70,-28.7,NA,NA,charcoal,NA,Canmore 2105,203491,203491,203491,Stones Of Stenness,NA,"Henge, Stone Circle",NA,"Orkney Islands, Scotland",Scotland,NA,N/A,Yes,-3.2083,58.9942,B,http://canmore.org.uk/c14sample/SRR-351,"Charcoal found with cremated bone in a stone feature in the centre of a henge, associated with vitrified mineral (cramp) and Grooved Ware sherds. From information compiled by Patrick Ashmore.",NA,NA,NA
224963,GU-3260,3450,50,NA,NA,NA,charcoal,Betula,NA,205562,205562,,Stoneyburn,"cremation pit, cairn 3",burial (cremation),NA,"Lanarkshire, Scotland",Scotland,NA,N/A,Yes,-3.6454,55.4589,B,"Sheridan, J.A. and Shortland, A. 2004. In I.A.G.Shepherd and G.J. Barclay (eds.) Scotland in Ancient Europe: The Neolithic and Early Bronze Age of Scotland in their European Context (Society of Antiquaries of Scotland); Chapple, R.M. 2015. Catalogue of radiocarbon determinations and dendrochronology dates",Accompanying female 25-30yrs.,NA,NA,NA
224950,GU-3259,3360,50,NA,NA,NA,charcoal,Betula,NA,205562,205562,,Stoneyburn,"cremation pit, cairn 4",burial (cremation),NA,"Lanarkshire, Scotland",Scotland,NA,N/A,Yes,-3.6454,55.4589,B,"Sheridan, J.A. and Shortland, A. 2004. In I.A.G.Shepherd and G.J. Barclay (eds.) Scotland in Ancient Europe: The Neolithic and Early Bronze Age of Scotland in their European Context (Society of Antiquaries of Scotland); Chapple, R.M. 2015. Catalogue of radiocarbon determinations and dendrochronology dates",NA,NA,NA,NA
210744,SRR-433,4102,45,-26.8,NA,NA,charcoal,NA,Canmore 13414,201746,201746,,Stoneyfield,NA,"Kerb Cairn, Brooch (roman), Unidentified Pottery",NA,NA,Scotland,NA,N/A,Yes,-4.1902,57.4806,B,http://canmore.org.uk/c14sample/SRR-433,Charcoal from pit 37 (Originally coded as Pit Hearth) with large quantities of charcoal and small fragments of cremated bone. There is a set of pits with earlier dates before 3000 cal BC. From information compiled by Patrick Ashmore.,NA,NA,NA
D0166,SRR-429,3894,60,-26.1,NA,NA,Charcoal,NA,NA,NA,201746,,Stoneyfield,NA,NA,NA,NA,Scotland,NA,N/A,Yes,-4.1902,57.4806,NA,NA,NA,NA,NA,NA
204002,GrA-24014,3350,40,-25.6,NA,AMS,bone (cremated),Homo sapiens,Canmore 13414,201746,201746,,Stoneyfield,NA,cairn (kerb);burial (cremation),NA,NA,Scotland,NA,N/A,Yes,-4.1902,57.4806,B,http://canmore.org.uk/c14sample/GrA-24014,Bio-apatite from human cremated bone from with a cordoned urn (INVMG 1979.045.001) in Pit 30 which was dug through a platform cairn. From information compiled by Patrick Ashmore.,NA,NA,NA
209808,OxA-V-2172-25,3686,32,-27,NA,AMS,bone,Homo sapiens,Canmore 19516,203893,203893,203893,Stoneywood,Cist 1,"Cist, Beaker",NA,"Aberdeenshire, Scotland",Scotland,EastScot,No,No,-2.1935,57.1852,B,"http://canmore.org.uk/c14sample/OxA-V-2172-25; Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",Bone from a skeleton from Cist 1 with a SN Step 4 N3 beaker. From information compiled by Patrick Ashmore.,NA,NA,NA
71104,SUERC-39031,3715,30,-21.6,DN15:4.6;CNr:3.3;Age:45-55 yrs;Sex:F,AMS,bone,Homo sapiens,NA,14194,14194,,Stragglethorpe,"feature 304037, context 304038",barrow (round);burial (inhumation),NA,"Nottinghamshire, England",England,NA,No,No,-1.0119,52.9185,B,"Cooke, N. and A. Mudd (eds) A46 Nottinghamshire. The Archaeology of the Newark to Windmerpool Improvement Scheme 2009 (Cotswold Wessex Archaeology)","Left femur shaft. Ring ditch, associated with beaker vessel. Adult ?Female >45yr crouched. L. Femur shaft 4g",NA,NA,NA
71105,SUERC-39032,3650,30,-20.9,DN15:10.0;CNr:3.0;Age:>45 yrs;Sex:F?,AMS,bone,Homo sapiens,NA,14194,14194,,Stragglethorpe,"feature 304183, context 304184",barrow (round);burial (inhumation),NA,"Nottinghamshire, England",England,NA,No,No,-1.0119,52.9185,B,"Cooke, N. and A. Mudd (eds) A46 Nottinghamshire. The Archaeology of the Newark to Windmerpool Improvement Scheme 2009 (Cotswold Wessex Archaeology)",Left femur shaft. Lies on eastern side of ring-ditch preferable for dating. Adult ?female >40 yr. L. Femur shaft 2.6g,NA,NA,NA
71106,SUERC-39033,3650,30,-21.5,DN15:11.4;CNr:2.9;Age:30-40 yrs;Sex:F,AMS,bone,Homo sapiens,NA,14194,14194,,Stragglethorpe,"feature 304419, context 304426",barrow (round);burial (inhumation),NA,"Nottinghamshire, England",England,NA,No,No,-1.0119,52.9185,B,"Cooke, N. and A. Mudd (eds) A46 Nottinghamshire. The Archaeology of the Newark to Windmerpool Improvement Scheme 2009 (Cotswold Wessex Archaeology)","Left femur shaft. Ring ditch, preferable for dating. Adult 30-40 yr ?female. L. Femur shaft 3g",NA,NA,NA
57862,SUERC-29390,2995,35,-21,NA,NA,bone (cremated),Homo sapiens,NA,17281,17281,,"Stratford City Development, Zones 3 - 6, Stratford, Newham","Frigoscandia South, Trench 8, context [63]",NA,NA,"Greater London, England",England,NA,N/A,Yes,-0.0118,51.5493,B,"Holden, S., Langthorne, J. (2010) An Archaeological Assessment of Land at the Stratford City Development, Stratford, zones 3-6, London Borough of Newham. London: Pre-Construct Archaeology Ltd (London) doi:10.5284/1020332",NA,NA,NA,NA
57861,SUERC-29389,2970,35,-25.8,NA,NA,bone (cremated),Homo sapiens,NA,17281,17281,,"Stratford City Development, Zones 3 - 6, Stratford, Newham","Frigoscandia South, Trench 8,context [21]",NA,NA,"Greater London, England",England,NA,N/A,Yes,-0.0118,51.5493,B,"Holden, S., Langthorne, J. (2010) An Archaeological Assessment of Land at the Stratford City Development, Stratford, zones 3-6, London Borough of Newham. London: Pre-Construct Archaeology Ltd (London) doi:10.5284/1020332",NA,NA,NA,NA
211319,SUERC-16641,2930,35,-23.8,NA,NA,bone,Homo sapiens,Canmore 23205,204253,204253,204253,Strontoiller,NA,Cairn,NA,NA,Scotland,NA,N/A,Yes,-5.3926,56.4063,B,http://canmore.org.uk/c14sample/SUERC-16641,"A piece of cremated bone from kerb cairn 1, from central area, in the backfill of a 19th century pit and in the sealed basal layer of cairn material containing cremated bone and charcoal from an area where a cremation pyre is suspected to have existed. From information compiled by Patrick Ashmore.",NA,NA,NA
220639,HAR-9141,3340,60,-27.6,NA,NA,charcoal,NA,EUROEVOL S6157,203102,203102,203102,"Sulhamstead: Shortheath Lane, Berkshire",NA,4B; 4H;4A Occupation,NA,"Berkshire, England",England,NA,N/A,Yes,-1.0756,51.4033,B,Bayliss et al. 2013. Radiocarbon Dates - from samples funded by English Heritage between 1988 and 1993,"Charcoal: unidentified. Sample: W104 SF50, submitted in February 1988 by S Lobb. Initial comment: from the fill of a cremation urn. One of several urns in a small cemetery 4km to the south of the Field Farm site. The urn was incomplete and had been disturbed by animal burrowing. It was probably originally inverted.",NA,NA,NA
62268,SUERC-14988,4630,40,-19.5,Age:adult;DC13:-19.5;DN15:11.3;Cp:41.5:Np:15.2;CNr:3.2,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-17,NA,NA,NA
62269,SUERC-15178,4625,35,-20.6,Age:adult;DC13:-20.6;DN15:10.7;Cp:44.1:Np:17.5;CNr:2.9,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-24,NA,NA,NA
62265,SUERC-14985,4615,40,-17.6,Age:juvenile;DC13:-17.6;DN15:13;Cp:40.8:Np:14.6;CNr:3.3,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-11,NA,NA,NA
62277,SUERC-14980,4560,40,-20.3,Age:adult;DC13:-20.3;DN15:10.8;Cp:43.1:Np:15.7;CNr:3.2,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-7,NA,NA,NA
62266,SUERC-14986,4555,40,-19.4,Age:adult;DC13:-19.4;DN15:12;Cp:43.5:Np:15.8;CNr:3.2,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-13,NA,NA,NA
62267,SUERC-14987,4555,40,-18.8,Age:adult;DC13:-18.8;DN15:10.6;Cp:41.9:Np:15.3;CNr:3.2,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-14,NA,NA,NA
62272,SUERC-37434,4475,30,-19.4,Age:adult;DC13:-19.4;DN15:12;Cp:42.1:Np:15.3;CNr:3.2,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-42,NA,NA,NA
62274,SUERC-37436,4475,30,-19.7,Age:adult;DC13:-19.7;DN15:11.6;Cp:42.4:Np:15.3;CNr:3.1,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-44,NA,NA,NA
62270,SUERC-37432,4460,30,-18.9,Age:juvenile;DC13:-18.9;DN15:11.5;Cp:42:Np:15.3;CNr:3.2,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-40,NA,NA,NA
62278,SUERC-14984,4450,40,-20.1,Age:adult;DC13:-20.1;DN15:10.6;Cp:41.5:Np:14.8;CNr:3.3,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-8,NA,NA,NA
62271,SUERC-37433,4435,30,-20.6,Age:adult;DC13:-20.6;DN15:10.9;Cp:42:Np:15.3;CNr:3.2,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-41,NA,NA,NA
62273,SUERC-37435,4425,30,-18.5,Age:juvenile;DC13:-18.5;DN15:12.1;Cp:42:Np:15.9;CNr:3.1,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-43,NA,NA,NA
62276,SUERC-37441,4415,30,-18.7,Age:juvenile;DC13:-18.7;DN15:11.9;Cp:42.1:Np:15.4;CNr:3.2,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-46,NA,NA,NA
205053,GU-1075,4395,65,-20,NA,NA,bone,Homo sapiens,Canmore 560,202331,202331,202331,Sumburgh Airport,"stone-lined, sub-rectangular pit","Cist, Inhumation(s)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2998,59.8787,B,http://canmore.org.uk/c14sample/GU-1075,Human bone from one of the skeletons of a multiple burial in a massive cist. From information compiled by Patrick Ashmore.,NA,NA,NA
62275,SUERC-37437,4315,30,-19,Age:adult;DC13:-19;DN15:11.7;Cp:42:Np:15.3;CNr:3.2,AMS,tooth,Homo sapiens,Canmore 560,200097,200097,,Sumburgh Airport,"stone-lined, sub-rectangular pit","burial (collective,pit)",NA,"Shetland Islands, Scotland",Scotland,NA,Yes,No,-1.2939,59.8814,B,"Montgomery, J. et al. 2013. Antiquity 87: 1060-1072",SUMB-45,NA,NA,NA
Olalde17,Poz-83498,3515,35,-20.82106477,?15N (<U+0089>):11.29785455624,NA,bone,Homo sapiens,NA,NA,1000109,1000109,"Summerhill, Blaydon","Cist 4, MOA 1973.4H Box 167D, 1",NA,"burial(inhumation,crouched,articulated,Beaker);associated(cremation);cist;cemetery(cist)","Tyne and Wear, England",England,NA,No,No,-1.73,54.97,NA,"Olalde et al., 2018",NA,NA,NA,Y
67293,SUERC-6143,3495,35,-19.9,NA,NA,bone (cremated),Homo sapiens,NA,206080,206080,,Sutton Common,cremation burial 7074,settlement;burial (cremation),NA,"South Yorkshire, England",England,NA,N/A,Yes,-1.1492,53.6022,B,"Van de Noort, R. et al. 2007. Sutton Common. The Excavation of an Iron Age Marsh-fort (CBA Research Report 154)",Duplicates OxA-14608,NA,NA,NA
67292,OxA-14608,3445,31,-19.9,NA,NA,bone (cremated),Homo sapiens,NA,206080,206080,,Sutton Common,cremation burial 7074,settlement;burial (cremation),NA,"South Yorkshire, England",England,NA,N/A,Yes,-1.1492,53.6022,B,"Van de Noort, R. et al. 2007. Sutton Common. The Excavation of an Iron Age Marsh-fort (CBA Research Report 154)",Duplicates SUERC-6143,NA,NA,NA
216723,BM-86,3310,150,NA,NA,GPC,bone,Homo sapiens,EUROEVOL S6644,201315,201315,201315,"Swanscombe, Galley Hill",Grab; GH1/1888,4F Misc - skeleton portion;Grave;cave,NA,"Kent, England",England,NA,No,No,0.3101,51.4498,B,"EUROEVOL-Sample:16072; CBA Index; http://radon-b.ufg.uni-kiel.de/samples/581; Schulting 2013 `Tilbury Man': A Mesolithic Skeleton from the Lower Thames Proceedings of the Prehistoric Society FirstView:1--19 (doi:10.1017/ppr.2013.12); Meiklejohn, C., Chamberlain, A. T., and Schulting R.J. 2012. Radiocarbon dating of Mesolithic human remains in Great Britain, Mesolithic Miscellany 22.2: 20-58.","Radiocarbon, 3, 1961, 41; Bull Brit Mus (Nat Hist) Geol ser, 1(2), 1949, 25-48; K P Oakley et al, 'Catalogue of Fossil Hominids Vol 2 (Europe), 22-40; Human (humerus)",NA,NA,NA
218891,HAR-1325,3430,80,-25,NA,LSC/GPC,charcoal,Quercus,EUROEVOL S6527,205702,205702,,Swell: Cow Common,"From centre of feature (F3) overlying primary grave pit (Otlet and Walker 1979, 374).From burnt planks / logs covering a cremation pit (Darvill and Grinsell 1989, 43).; from burnt timber at the centre of F3",burial;4B;4H;4B Round barrow;burial (mound),NA,"Gloucestershire, England",England,NA,N/A,Yes,-1.8036,51.9337,B,"www.museumwales.ac.uk/en/radiocarbon; Chapple, R.M. 2015. Catalogue of radiocarbon determinations and dendrochronology dates; EUROEVOL-Sample:15845; EH; CBA Index; Jordan et al. 1994. Radiocarbon dates - from samples funded by English Heritage and dated before 1981.; http://radon-b.ufg.uni-kiel.de/samples/6510","Barrow (8) within a round barrow cemetery (Jordan et al 1994, 192). Sample expected to date the construction of the barrow (Jordan et al 1994, 193). Date provides a TPQ for primary grave (Otlet and Walker 1979, 374)Jordan, D., Haddon-Reece, D. and Bayliss, A. (1994) 'Radiocarbon dates from samples funded by English Heritage and dated before 1981', London: English Heritage. Otlet, R. L. and Walker, A. J. (1979) 'Harwell radiocarbon measurements III'. Radiocarbon, 21(3), 358-83. Darvill, T. C. and Grinsell, L. V. (1989) 'Gloucestershire barrows: supplement 1961 - 1988'. Transactions of the Bristol and Gloucestershire Archaeological Society 107, 39-106.; Sample: Cl9A, submitted on 9 October 1975. Material: charcoal: Quercus, not twiggy (C A Keepax). Initial Comment: From burnt timber al the centre of F3 (F8A).; Quercus sp, not twiggy. JORDAN, D. HADDON-REECE, D., A. BAYLISS. 1994. Radiocarbon Dates: from samples funded by English Heritage and dated before 1981. London: English Heritage.",NA,NA,NA
